entry_time,exit_time,r_mult,risk_usd,fee_usd,notional,trade_type,entry_price,sl_price,tp_price,zone_lower,zone_upper,momentum,atr,asset,pnl_usd
2021-06-30 00:00:00,2021-06-30 04:00:00,-1.1,15.0,0.29354814962684544,4193.544994669221,1,83.118,82.82069306718185,83.50449901266359,83.973,85.189,38.073178368205575,0.10183965829152423,AUDJPY_merged,-16.793548149626844
2021-06-30 06:00:00,2021-07-01 11:00:00,-1.1,15.000000000000002,0.27472713178999036,3924.6733112855773,1,0.75021,0.7473427167620191,0.7539374682093751,0.7645,0.77753,36.71205758598481,0.0009738099037869773,AUDUSD_merged,-16.774727131789994
2021-07-02 14:00:00,2021-07-06 10:00:00,1.5,15.000000000000002,0.3253554821402452,4647.93545914636,1,1.46322,1.4584978389044088,1.4703032416433868,1.46549,1.48243,32.02285417105915,0.0016534505971105059,EURCAD_merged,22.174644517859758
2021-07-06 07:00:00,2021-07-06 10:00:00,1.5,59.99999999999999,1.0686591083860908,15266.558691229871,1,1.82817,1.820985001584934,1.8389474976225992,1.82603,1.85232,35.914060234881326,0.0024056152560556483,GBPAUD_merged,88.9313408916139
2021-07-02 14:00:00,2021-07-06 10:00:00,1.3,15.0,0.314510299402237,4493.004277174815,1,1.46322,1.4583350057631814,1.469570492507864,1.46658,1.48243,32.02285417105915,0.0016534505971105059,EURCAD_merged,19.185489700597763
2021-07-06 09:00:00,2021-07-06 10:00:00,1.5,15.0,0.20667050202890297,2952.4357432700426,1,1.67133,1.6628387229054362,1.6840669156418455,1.66844,1.71224,36.066478437736656,0.0029268238626030643,EURNZD_merged,22.293329497971097
2021-07-02 14:00:00,2021-07-06 10:00:00,1.4,15.0,0.33697532078811104,4813.933154115873,1,1.46322,1.458660672045636,1.4696030591361096,1.46658,1.48243,31.14140783708746,0.0016534505971105059,EURCAD_merged,20.66302467921189
2021-07-02 14:00:00,2021-07-06 10:00:00,1.5,15.0,0.314510299402237,4493.004277174815,1,1.46322,1.4583350057631814,1.4705474913552277,1.46658,1.48243,31.14140783708746,0.0016534505971105059,EURCAD_merged,22.185489700597763
2021-07-08 05:00:00,2021-07-08 08:00:00,-1.1,60.0,0.8490197685043628,12128.853835776612,1,151.431,150.68188882073926,152.55466676889114,151.309,155.482,32.54270400844013,0.2642203283347265,GBPJPY_merged,-66.84901976850436
2021-07-08 23:00:00,2021-07-09 07:00:00,1.3,90.0,0.9701790386509042,13859.700552155775,1,81.525,80.99560544545037,82.21321292091454,82.133,85.189,37.64319365281525,0.1775820002252563,AUDJPY_merged,116.0298209613491
2021-07-08 05:00:00,2021-07-09 09:00:00,1.5,60.0,0.8207191095542173,11724.558707917391,1,151.431,150.65605740076475,152.5934138988529,151.309,156.073,31.959765272164287,0.2642203283347265,GBPJPY_merged,89.17928089044578
2021-07-08 20:00:00,2021-07-09 09:00:00,1.3,60.0,0.9852476126091686,14074.965894416695,1,1.26143,1.2560526654780015,1.2684205348785982,1.26125,1.28561,36.491316912715526,0.0017753780489158304,GBPCHF_merged,77.01475238739083
2021-07-08 05:00:00,2021-07-09 09:00:00,1.3,60.0,0.8207191095542173,11724.558707917391,1,151.431,150.65605740076475,152.43842537900585,151.309,156.073,32.54270400844013,0.2642203283347265,GBPJPY_merged,77.17928089044578
2021-07-08 05:00:00,2021-07-09 09:00:00,1.5,60.0,0.9941777947188062,14202.539924554376,1,129.868,129.31936010591116,130.69095984113326,130.037,134.123,36.066593831624935,0.1906742529322593,EURJPY_merged,89.00582220528119
2021-07-08 14:00:00,2021-07-09 09:00:00,1.3,30.0,0.3613442749497389,5162.061070710556,1,151.332,150.45251408578645,152.4753316884776,151.309,156.073,37.90757594276512,0.296465933122562,GBPJPY_merged,38.63865572505026
2021-07-08 06:00:00,2021-07-09 10:00:00,1.3,60.0,0.9549259913171776,13641.799875959681,1,130.057,129.4849772412032,130.8006295864358,130.037,134.123,35.48219268528863,0.19734037772281166,EURJPY_merged,77.04507400868282
