entry_time,exit_time,r_mult,risk_usd,fee_usd,notional,trade_type,entry_price,sl_price,tp_price,zone_lower,zone_upper,momentum,atr,asset,pnl_usd
2021-06-30 21:00:00,2021-07-01 04:00:00,-1.1,60.0,1.8207812838447672,26011.161197782392,-1,111.079,111.33522616188961,110.72028337335452,108.559,110.329,64.32401185968807,0.08590000257549431,USDJPY_merged,-67.82078128384477
2021-06-30 21:00:00,2021-07-01 04:00:00,-1.1,60.0,1.760088574383275,25144.122491189646,-1,111.079,111.34406154678236,110.68140767982645,109.187,110.329,62.835791070573904,0.08590000257549431,USDJPY_merged,-67.76008857438327
2021-06-30 14:00:00,2021-07-02 08:00:00,-1.1,15.000000000000002,0.3410259817679285,4871.799739541836,1,1.18529,1.1816405581200937,1.1907641628198593,1.18472,1.22664,28.639836329949,0.001225683360561086,EURUSD_merged,-16.84102598176793
2021-06-30 14:00:00,2021-07-02 08:00:00,-1.1,15.0,0.3296584490423309,4709.406414890442,1,1.18529,1.1815147152966488,1.1898203416440214,1.18472,1.22664,30.83981359443029,0.001225683360561086,EURUSD_merged,-16.82965844904233
2021-06-30 16:00:00,2021-07-02 13:00:00,1.4,15.0,0.3176152802547996,4537.361146497138,-1,0.92525,0.9283087712883984,0.9209677201962422,0.8926,0.92385,62.46916429916007,0.0010172666686990048,USDCHF_merged,20.6823847197452
2021-07-02 07:00:00,2021-07-02 13:00:00,1.5,30.0,0.9233801991156853,13191.145701652647,-1,111.447,111.7004586514029,111.06681202289566,109.187,110.329,57.46154657841631,0.08416577305327748,USDJPY_merged,44.076619800884316
2021-06-30 16:00:00,2021-07-02 14:00:00,1.5,15.0,0.30702810424630633,4386.115774947234,-1,0.92525,0.9284142461604121,0.9205036307593818,0.8926,0.92385,61.756198884114866,0.0010172666686990048,USDCHF_merged,22.192971895753693
2021-07-06 07:00:00,2021-07-06 10:00:00,1.5,90.0,1.5495557071598323,22136.51010228332,1,1.82817,1.8207372430188973,1.8393191354716543,1.82603,1.85232,35.914060234881326,0.0024056152560556483,GBPAUD_merged,133.45044429284016
2021-07-06 04:00:00,2021-07-06 10:00:00,1.5,60.0,0.7642254077255586,10917.505824650838,1,1.67516,1.6659537214218785,1.6889694178671824,1.68451,1.71224,29.9014425119129,0.0030909909884661983,EURNZD_merged,89.23577459227444
2021-07-02 14:00:00,2021-07-06 10:00:00,1.5,30.0,0.629020598804474,8986.00855434963,1,1.46322,1.4583350057631814,1.4705474913552277,1.46549,1.48243,32.02285417105915,0.0016534505971105059,EURCAD_merged,44.37097940119553
2021-07-06 07:00:00,2021-07-06 10:00:00,1.4,29.999999999999996,0.5343295541930454,7633.279345614936,1,1.82817,1.820985001584934,1.8382289977810926,1.82603,1.85232,34.8043685891195,0.0024056152560556483,GBPAUD_merged,41.46567044580695
2021-07-02 14:00:00,2021-07-06 10:00:00,1.4,30.000000000000004,0.6507109642804904,9295.87091829272,1,1.46322,1.4584978389044088,1.4698310255338276,1.46549,1.48243,30.180412541142474,0.0016534505971105059,EURCAD_merged,41.34928903571951
2021-07-02 14:00:00,2021-07-06 10:00:00,1.4,15.0,0.314510299402237,4493.004277174815,1,1.46322,1.4583350057631814,1.4700589919315459,1.46658,1.48243,25.42247244438368,0.0016534505971105059,EURCAD_merged,20.685489700597763
2021-07-06 10:00:00,2021-07-06 10:00:00,1.3,15.0,0.27338852665609614,3905.5503808013736,1,1.56792,1.5618981086641175,1.575748458736647,1.56586,1.58715,54.629091961804576,0.0027270558001650904,EURAUD_merged,19.226611473343905
2021-07-02 14:00:00,2021-07-06 10:00:00,1.4,15.000000000000002,0.3253554821402452,4647.93545914636,1,1.46322,1.4584978389044088,1.4698310255338276,1.46658,1.48243,31.14140783708746,0.0016534505971105059,EURCAD_merged,20.674644517859754
2021-07-06 04:00:00,2021-07-06 10:00:00,1.4,60.0,0.7299882914583024,10428.404163690035,-1,0.70859,0.7126668845676343,0.7028823616053121,0.69224,0.70948,67.1879506509524,0.0014420280453888916,NZDUSD_merged,83.2700117085417
2021-07-06 02:00:00,2021-07-06 10:00:00,1.4,60.0,0.8034625745277388,11478.036778967698,1,1.6762,1.6674378743911773,1.6884669758523514,1.68451,1.71224,27.299749296549592,0.003118664104966678,EURNZD_merged,83.19653742547226
2021-07-02 11:00:00,2021-07-06 10:00:00,1.4,15.0,0.34849711698121166,4978.5302425887385,1,1.46482,1.4604065890274125,1.4709987753616225,1.46549,1.48243,25.191658903006278,0.0016629169041744256,EURCAD_merged,20.65150288301879
2021-07-06 07:00:00,2021-07-06 10:00:00,1.2,60.0,1.0330371381065548,14757.673401522214,1,1.82817,1.8207372430188973,1.8370893083773234,1.82603,1.85232,33.66728732832085,0.0024056152560556483,GBPAUD_merged,70.96696286189345
2021-07-06 04:00:00,2021-07-06 10:00:00,1.2,15.0,0.17033060134027053,2433.2943048610077,-1,0.70859,0.7129580906081795,0.7033482912701847,0.69224,0.70948,67.1879506509524,0.0014420280453888916,NZDUSD_merged,17.82966939865973
2021-07-06 09:00:00,2021-07-06 10:00:00,1.3,60.0,0.8266820081156119,11809.74297308017,1,1.67133,1.6628387229054362,1.6823686602229329,1.66844,1.71224,37.232388210476635,0.0029268238626030643,EURNZD_merged,77.17331799188439
2021-07-02 14:00:00,2021-07-06 10:00:00,1.3,15.0,0.314510299402237,4493.004277174815,1,1.46322,1.4583350057631814,1.469570492507864,1.46658,1.48243,25.42247244438368,0.0016534505971105059,EURCAD_merged,19.185489700597763
2021-07-06 07:00:00,2021-07-06 10:00:00,1.4,90.0,1.6602382576712489,23717.68939530356,1,1.82817,1.8212327601509708,1.837882135788641,1.82603,1.85232,33.66728732832085,0.0024056152560556483,GBPAUD_merged,124.33976174232873
2021-07-07 13:00:00,2021-07-08 02:00:00,-1.1,89.99999999999999,1.2273671382267373,17533.81626038196,-1,1.24826,1.2546672417739337,1.238649137339099,1.20064,1.24866,60.33821579790745,0.0021081938824080923,USDCAD_merged,-100.22736713822673
2021-07-07 13:00:00,2021-07-08 02:00:00,-1.1,60.00000000000001,0.8464600953287842,12092.287076125489,-1,1.24826,1.2544536670481359,1.2395888661326095,1.20064,1.24866,60.692065605957055,0.0021081938824080923,USDCAD_merged,-66.8464600953288
2021-07-06 10:00:00,2021-07-08 05:00:00,1.4,59.99999999999999,1.6600841807547675,23715.488296496682,1,0.85514,0.8529765024848517,0.8581688965212076,0.85602,0.86713,49.929810677485804,0.0008341740812051386,EURGBP_merged,82.33991581924522
2021-07-08 05:00:00,2021-07-08 08:00:00,-1.1,90.0,1.3190128546407063,18843.04078058152,1,151.431,150.70772024071377,152.44359166300077,151.309,155.482,29.788040366195446,0.2642203283347265,GBPJPY_merged,-100.31901285464072
2021-07-08 06:00:00,2021-07-08 08:00:00,-1.1,60.0,0.8301512187523029,11859.3031250329,1,151.451,150.68476104782928,152.52373453303898,151.309,155.482,29.318239094159164,0.27949030488224663,GBPJPY_merged,-66.8301512187523
2021-07-08 23:00:00,2021-07-09 07:00:00,1.3,90.0,1.004828290031294,14354.689857589912,1,81.525,81.01386043009,82.18948144088301,82.133,85.052,37.64319365281525,0.1775820002252563,AUDJPY_merged,115.9951717099687
2021-07-08 05:00:00,2021-07-09 09:00:00,1.5,90.0,1.231078664331326,17586.838061876086,1,151.431,150.65605740076475,152.5934138988529,151.309,155.482,32.54270400844013,0.2642203283347265,GBPJPY_merged,133.76892133566867
2021-07-08 05:00:00,2021-07-09 09:00:00,1.4,60.0,0.8207191095542173,11724.558707917391,1,151.431,150.65605740076475,152.51591963892938,151.309,156.073,27.803421752890948,0.2642203283347265,GBPJPY_merged,83.17928089044578
2021-07-08 05:00:00,2021-07-09 09:00:00,1.4,60.0,0.9941777947188062,14202.539924554376,1,129.868,129.31936010591116,130.63609585172438,130.037,134.123,36.52538163770324,0.1906742529322593,EURJPY_merged,83.00582220528119
2021-07-08 05:00:00,2021-07-09 09:00:00,1.3,60.0,0.9941777947188062,14202.539924554376,1,129.868,129.31936010591116,130.5812318623155,130.037,134.123,36.52538163770324,0.1906742529322593,EURJPY_merged,77.00582220528119
2021-07-08 14:00:00,2021-07-09 09:00:00,1.3,60.0,0.7484988552530307,10692.840789329011,1,151.332,150.48284118627657,152.43590645784045,151.309,155.482,37.90757594276512,0.296465933122562,GBPJPY_merged,77.25150114474697
2021-07-08 05:00:00,2021-07-09 09:00:00,1.3,90.0,1.231078664331326,17586.838061876086,1,151.431,150.65605740076475,152.43842537900585,151.309,156.073,27.803421752890948,0.2642203283347265,GBPJPY_merged,115.76892133566868
2021-07-08 20:00:00,2021-07-09 09:00:00,1.3,90.0,1.5306525410178158,21866.464871683085,1,1.26143,1.2562380908063462,1.26817948195175,1.26125,1.28561,36.491316912715526,0.0017753780489158304,GBPCHF_merged,115.46934745898218
2021-07-08 06:00:00,2021-07-09 10:00:00,1.2,60.0,0.9549259913171776,13641.799875959681,1,130.057,129.4849772412032,130.74342731055611,130.037,134.123,35.384595478264174,0.19734037772281166,EURJPY_merged,71.04507400868282
2021-07-08 06:00:00,2021-07-09 10:00:00,1.4,90.0,1.5347024860454637,21924.321229220914,1,130.057,129.52311209178967,130.80444307149443,130.037,134.123,35.384595478264174,0.19734037772281166,EURJPY_merged,124.46529751395452
2021-07-08 16:00:00,2021-07-09 10:00:00,1.3,90.0,0.7870144896505769,11243.064137865384,1,76.258,75.64755965065739,77.0515724541454,76.218,80.181,35.61424399088568,0.2066562383023985,NZDJPY_merged,116.21298551034943
2021-07-09 02:00:00,2021-07-09 10:00:00,1.3,90.00000000000001,1.3055959289184318,18651.370413120458,1,0.68025,0.6769675334228025,0.6845172065503569,0.68832,0.69828,34.79493464209602,0.001158573099580834,AUDCHF_merged,115.69440407108159
2021-07-08 06:00:00,2021-07-09 15:00:00,1.4,30.0,0.4939272368881952,7056.103384117075,1,130.057,129.50404466649644,130.83113746690495,130.037,134.123,35.3822345326001,0.19734037772281166,EURJPY_merged,41.5060727631118
2021-07-08 06:00:00,2021-07-09 15:00:00,1.4,60.0,0.9878544737763904,14112.20676823415,1,130.057,129.50404466649644,130.83113746690495,130.037,134.123,35.42180865040084,0.19734037772281166,EURJPY_merged,83.0121455262236
2021-07-09 01:00:00,2021-07-11 18:00:00,1.3,90.0,1.0271489048661266,14673.55578380181,1,0.63526,0.631363643803698,0.6403252630551927,0.63777,0.65698,37.0765298254091,0.0013507303712226148,NZDCHF_merged,115.97285109513388
2021-07-08 06:00:00,2021-07-11 21:00:00,-1.1,90.0,1.4977033973986336,21395.762819980482,-1,1.85257,1.8603627251953037,1.8408809122070449,1.82603,1.85232,65.28375694746339,0.002595605417593941,GBPAUD_merged,-100.49770339739865
2021-07-08 06:00:00,2021-07-12 09:00:00,1.5,90.0,1.4323889869757664,20462.699813939522,1,130.057,129.4849772412032,130.91503413819515,130.037,134.123,35.48219268528863,0.19734037772281166,EURJPY_merged,133.56761101302425
2021-07-08 06:00:00,2021-07-12 09:00:00,1.5,15.0,0.2469636184440976,3528.0516920585374,1,130.057,129.50404466649644,130.88643300025532,130.037,134.123,35.55651136804895,0.19734037772281166,EURJPY_merged,22.2530363815559
2021-07-08 10:00:00,2021-07-12 22:00:00,1.3,60.0,0.7510194517467927,10728.84931066847,1,0.74404,0.7398790318749646,0.7494492585625461,0.74761,0.77753,34.098924763932814,0.0015584843271801263,AUDUSD_merged,77.2489805482532
2021-07-08 20:00:00,2021-07-13 08:00:00,1.3,90.0,1.1272814985636965,16104.02140805281,1,0.72992,0.7258407207730642,0.7352230629950166,0.73616,0.74835,36.179351474070955,0.0013963936211777044,CADCHF_merged,115.87271850143631
2021-07-09 08:00:00,2021-07-13 11:00:00,-1.1,90.0,2.6135435779389713,37336.3368276996,1,1.08534,1.0827237658351225,1.0884794809978529,1.0869,1.10024,46.898362198139466,0.0008562153367477864,EURCHF_merged,-101.61354357793898
2021-07-09 08:00:00,2021-07-13 11:00:00,-1.1,29.999999999999996,0.9012219234272314,12874.598906103307,1,1.08534,1.0828109736406184,1.088880636903134,1.0869,1.10024,44.35577014261779,0.0008562153367477864,EURCHF_merged,-33.90122192342723
2021-07-09 08:00:00,2021-07-13 11:00:00,-1.1,90.0,2.6135435779389713,37336.3368276996,1,1.08534,1.0827237658351225,1.0892643512473161,1.0869,1.09866,42.76014647959927,0.0008562153367477864,EURCHF_merged,-101.61354357793898
2021-07-13 10:00:00,2021-07-13 15:00:00,-1.1,90.0,1.771413661597031,25305.909451386164,1,1.18209,1.1778859187278223,1.1875553056538313,1.18472,1.22664,41.77719645944734,0.0015463534831201898,EURUSD_merged,-100.77141366159705
2021-07-13 22:00:00,2021-07-14 08:00:00,1.3,90.0,2.270969221770078,32442.41745385826,1,1.17813,1.174861695467799,1.1823787958918612,1.18472,1.22664,36.630388034080646,0.0011331622173115436,EURUSD_merged,114.72903077822993
2021-07-08 07:00:00,2021-07-14 10:00:00,-1.1,30.0,0.49287846205366653,7041.120886480951,-1,1.72945,1.7368186421290701,1.7191339010193016,1.70144,1.72582,62.02746931730448,0.0025515602876333364,GBPCAD_merged,-33.49287846205367
